"genus","species","stateProvince","decimalLatitude","decimalLongitude","eventDate"
"Corvus","Corvus brachyrhynchos","Massachusetts","41.778614","-71.03259",2022-04-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.772606","-71.12056",2021-12-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.597645","-70.86227",2021-04-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.793987","-71.030655",2020-04-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2022-12-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2018-10-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.774204","-71.08123",2018-11-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.516533","-71.110855",2020-01-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.628487","-70.875206",2014-12-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.6841","-70.919945",2020-03-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.594135","-70.8298",2018-08-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.507034","-71.10111",2022-12-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-09-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.506134","-71.05545",2020-12-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.817627","-70.90792",2016-03-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.64505","-70.768715",2020-12-19
"Corvus","Corvus ossifragus","Massachusetts","41.967976","-70.917046",2017-04-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2020-04-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.633488","-70.86906",2020-10-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2015-07-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.85531","-71.10928",2022-04-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59098","-70.97773",2021-01-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.811756","-71.10631",2021-12-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.94632","-70.890656",2020-10-16
"Corvus","Corvus corax","Massachusetts","41.793987","-71.030655",2022-01-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2020-10-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2021-05-22
"Corvus","Corvus corax","Massachusetts","41.68655","-71.09761",2022-12-18
"Corvus","Corvus ossifragus","Massachusetts","41.63473","-70.89272",2017-05-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.604195","-71.11547",2020-05-08
"Corvus","Corvus ossifragus","Massachusetts","41.693874","-70.7565",2022-03-20
"Corvus","Corvus corax","Massachusetts","41.580013","-70.96875",2022-05-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52712","-70.985756",2021-12-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2017-06-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.539196","-70.94471",2021-05-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2021-09-20
"Corvus","Corvus ossifragus","Massachusetts","41.59253","-70.9639",2022-06-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52205","-71.00971",2022-01-13
"Corvus","Corvus ossifragus","Massachusetts","41.789234","-71.12523",2021-10-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52712","-70.985756",2022-03-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.835037","-71.10748",2018-02-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.737503","-70.84186",2021-11-15
"Corvus","Corvus ossifragus","Massachusetts","41.769653","-71.125145",2021-12-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.806477","-70.895294",2017-03-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.516533","-71.110855",2022-12-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.720417","-70.75801",2022-10-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.811756","-71.10631",2021-12-27
"Corvus","Corvus corax","Massachusetts","41.532127","-71.005905",2022-02-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2022-10-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.6841","-70.919945",2021-12-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-03-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2021-10-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2020-06-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.552914","-71.004295",2020-05-16
"Corvus","Corvus corax","Massachusetts","41.569702","-71.03293",2020-11-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2022-10-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.855717","-70.73362",2016-11-19
"Corvus","Corvus ossifragus","Massachusetts","41.93633","-70.798225",2019-06-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.521305","-71.030914",2021-05-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2020-03-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.810387","-71.11915",2015-03-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.620438","-71.05937",2020-09-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.87792","-70.75881",2018-05-26
"Corvus","Corvus corax","Massachusetts","41.714684","-70.74645",2021-10-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2020-11-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.969433","-70.75688",2021-04-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2022-02-27
"Corvus","Corvus corax","Massachusetts","41.523605","-71.01936",2020-11-10
"Corvus","Corvus corax","Massachusetts","41.52205","-71.00971",2020-11-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2020-04-19
"Corvus","Corvus ossifragus","Massachusetts","41.789234","-71.12523",2022-09-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.590515","-70.978035",2019-05-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2022-04-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642628","-70.84721",2020-04-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.513012","-71.01957",2015-04-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.971424","-71.119606",2015-03-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-04-18
"Corvus","Corvus corax","Massachusetts","41.789234","-71.12523",2022-11-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.703392","-70.76695",2017-10-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2018-06-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.53983","-70.99043",2015-05-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2014-09-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.72135","-71.12016",2017-12-07
"Corvus","Corvus ossifragus","Massachusetts","41.769653","-71.125145",2021-03-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.54701","-70.989655",2021-05-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2022-08-07
"Corvus","Corvus corax","Massachusetts","41.884106","-70.74369",2021-12-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.594486","-70.967",2022-04-17
"Corvus","Corvus ossifragus","Massachusetts","41.856586","-70.774765",2018-04-28
"Corvus","Corvus corax","Massachusetts","41.58009","-71.01514",2020-03-03
"Corvus","Corvus ossifragus","Massachusetts","41.910645","-70.72947",2014-04-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.772606","-71.12056",2021-12-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.87448","-70.76793",2015-03-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2022-03-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2019-03-14
"Corvus","Corvus corax","Massachusetts","41.772606","-71.12056",2021-12-20
"Corvus","Corvus corax","Massachusetts","41.945","-70.879",2021-10-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2016-12-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.513206","-71.05511",2017-09-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.552914","-71.004295",2021-04-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2022-05-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.635975","-70.83718",2016-02-20
"Corvus","Corvus ossifragus","Massachusetts","41.630135","-70.81073",2021-03-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.51298","-71.022575",2021-10-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.802402","-70.94676",2016-11-19
"Corvus","Corvus corax","Massachusetts","41.811756","-71.10631",2021-12-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.716","-70.772224",2020-12-25
"Corvus","Corvus ossifragus","Massachusetts","41.969433","-70.75688",2022-04-24
"Corvus","Corvus ossifragus","Massachusetts","41.769653","-71.125145",2014-03-23
"Corvus","Corvus ossifragus","Massachusetts","41.59098","-70.97773",2021-11-02
"Corvus","Corvus corax","Massachusetts","41.737503","-70.84186",2022-01-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.6954","-70.728645",2017-12-10
"Corvus","Corvus ossifragus","Massachusetts","41.597645","-70.86227",2021-09-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.635975","-70.83718",2019-12-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52113","-70.993454",2022-05-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.67215","-70.90887",2018-04-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59119","-70.96029",2016-11-03
"Corvus","Corvus ossifragus","Massachusetts","41.789234","-71.12523",2019-09-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2017-04-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.50986","-71.08369",2021-01-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.591698","-70.97949",2017-04-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.865612","-70.774796",2018-03-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.673977","-70.93145",2019-06-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.96316","-70.893745",2020-10-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2022-03-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2022-02-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.50707","-71.02362",2021-01-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2022-03-31
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2016-09-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.50986","-71.08369",2022-08-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2016-03-05
"Corvus","Corvus ossifragus","Massachusetts","41.6841","-70.919945",2019-03-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.503788","-71.11343",2020-12-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.57964","-71.01622",2020-05-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2021-08-24
"Corvus","Corvus corax","Massachusetts","41.8197","-71.02724",2020-04-04
"Corvus","Corvus ossifragus","Massachusetts","41.620476","-70.85535",2021-03-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2016-04-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.693874","-70.7565",2017-01-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.793987","-71.030655",2020-01-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.64112","-70.84729",2020-03-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2018-05-22
"Corvus","Corvus corax","Massachusetts","41.93201","-70.8304",2022-05-07
"Corvus","Corvus corax","Massachusetts","41.532127","-71.005905",2022-11-19
"Corvus","Corvus ossifragus","Massachusetts","41.63473","-70.89272",2022-05-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2015-05-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2017-04-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.575478","-70.97729",2021-11-06
"Corvus","Corvus ossifragus","Massachusetts","41.929054","-70.817696",2021-06-18
"Corvus","Corvus ossifragus","Massachusetts","41.95132","-70.79828",2022-03-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2020-04-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2020-07-08
"Corvus","Corvus corax","Massachusetts","41.79682","-71.12055",2018-10-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.693947","-70.75685",2017-01-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.720417","-70.75801",2021-06-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63787","-70.88553",2020-08-31
"Corvus","Corvus brachyrhynchos","Massachusetts","41.554657","-70.95819",2021-09-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.50707","-71.02362",2019-07-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.693356","-70.78565",2019-04-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.70358","-70.763",2018-12-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.522617","-70.98858",2020-11-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2016-09-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2018-07-31
"Corvus","Corvus brachyrhynchos","Massachusetts","41.811756","-71.10631",2021-12-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2021-06-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.793987","-71.030655",2022-07-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.648296","-70.87473",2020-10-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2017-11-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.64112","-70.84729",2021-03-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.720417","-70.75801",2017-11-23
"Corvus","Corvus corax","Massachusetts","41.929054","-70.817696",2020-03-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2017-09-05
"Corvus","Corvus ossifragus","Massachusetts","41.69928","-70.76929",2019-04-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.61361","-71.05736",2020-04-25
"Corvus","Corvus corax","Massachusetts","41.596027","-70.90734",2022-09-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.93372","-71.00492",2018-07-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.693356","-70.78565",2022-09-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2016-12-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2015-05-01
"Corvus","Corvus corax","Massachusetts","41.952614","-70.948074",2021-09-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.702316","-70.779076",2018-12-08
"Corvus","Corvus corax","Massachusetts","41.789234","-71.12523",2020-11-21
"Corvus","Corvus ossifragus","Massachusetts","41.969074","-70.832245",2022-12-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.591698","-70.97949",2018-03-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.79682","-71.12055",2019-03-03
"Corvus","Corvus ossifragus","Massachusetts","41.63473","-70.89272",2022-09-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.597645","-70.86227",2020-11-17
"Corvus","Corvus corax","Massachusetts","41.547203","-70.95341",2019-09-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.737503","-70.84186",2020-03-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.633118","-70.88542",2022-09-30
"Corvus","Corvus corax","Massachusetts","41.506134","-71.05545",2020-04-14
"Corvus","Corvus ossifragus","Massachusetts","41.590515","-70.978035",2020-04-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.597645","-70.86227",2022-08-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.892372","-70.719795",2019-10-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.630135","-70.81073",2022-04-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59098","-70.97773",2021-01-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.811756","-71.10631",2021-12-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.633118","-70.88542",2020-09-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.715298","-70.72515",2022-10-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.910645","-70.72947",2019-01-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2018-10-22
"Corvus","Corvus ossifragus","Massachusetts","41.59098","-70.97773",2022-05-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.590515","-70.978035",2020-04-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.590515","-70.978035",2020-03-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.64112","-70.84729",2020-03-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.810387","-71.11915",2021-02-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.548855","-70.95455",2020-12-02
"Corvus","Corvus ossifragus","Massachusetts","41.929054","-70.817696",2021-07-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2019-04-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52205","-71.00971",2021-11-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2017-10-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.552914","-71.004295",2020-10-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.96316","-70.893745",2018-10-19
"Corvus","Corvus corax","Massachusetts","41.68655","-71.09761",2022-10-04
"Corvus","Corvus corax","Massachusetts","41.969074","-70.832245",2022-12-31
"Corvus","Corvus corax","Massachusetts","41.72135","-71.12016",2019-10-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.55131","-70.93667",2015-12-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2016-10-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.633118","-70.88542",2022-10-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52712","-70.985756",2022-03-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-06-13
"Corvus","Corvus ossifragus","Massachusetts","41.789234","-71.12523",2019-08-24
"Corvus","Corvus corax","Massachusetts","41.96947","-70.75692",2019-01-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.966206","-70.84697",2021-01-19
