STATION,NAME,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT08,WT08_ATTRIBUTES
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/18/09,3.58,",,W",0.06,",,W",54,",,W",39,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/19/09,4.47,",,W",0,",,W",69,",,W",38,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/20/09,5.82,",,W",0,",,W",83,",,W",47,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/21/09,9.62,",,W",0,",,W",83,",,W",56,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/22/09,6.04,",,W",0,",,W",85,",,W",57,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/23/09,3.58,",,W",0.06,",,W",67,",,W",54,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/24/09,3.58,",,W",0.04,",,W",76,",,W",54,",,W",1,",,W",,,1,",,W",,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/25/09,4.47,",,W",0,",,W",80,",,W",54,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/26/09,4.7,",,W",0,",,W",61,",,W",42,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/27/09,3.13,",,W",0.13,",,W",57,",,W",47,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/29/09,1.79,",,W",0.18,",,W",66,",,W",50,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/30/09,3.58,",,W",0.01,",,W",79,",,W",50,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/31/09,7.61,",,W",0.12,",,W",77,",,W",46,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/1/09,6.49,",,W",0,",,W",68,",,W",38,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/2/09,4.03,",,W",0,",,W",77,",,W",53,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/3/09,4.03,",,W",0.03,",,W",75,",,W",50,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/4/09,3.36,",,W",0.22,",,W",72,",,W",54,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/5/09,3.8,",,W",0.54,",,W",63,",,W",53,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/6/09,5.82,",,W",0.02,",,W",72,",,W",53,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/9/09,2.91,",,W",0.19,",,W",62,",,W",54,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/10/09,3.58,",,W",0.01,",,W",64,",,W",54,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/12/09,4.47,",,W",0.46,",,W",74,",,W",56,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/14/09,3.8,",,W",0.4,",,W",69,",,W",54,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/15/09,3.8,",,W",0.01,",,W",68,",,W",51,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/16/09,3.36,",,W",0.01,",,W",68,",,W",44,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/17/09,3.36,",,W",0,",,W",74,",,W",39,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/18/09,6.71,",,W",0.35,",,W",69,",,W",45,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/19/09,4.7,",,W",0.6,",,W",75,",,W",61,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/20/09,2.68,",,W",0.02,",,W",76,",,W",58,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/21/09,9.17,",,W",0.21,",,W",63,",,W",59,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/22/09,11.86,",,W",0.69,",,W",62,",,W",59,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/23/09,8.28,",,W",0.19,",,W",66,",,W",60,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/24/09,3.8,",,W",0.07,",,W",66,",,W",56,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/25/09,1.34,",,W",0.01,",,W",77,",,W",59,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/26/09,5.14,",,W",0.02,",,W",79,",,W",61,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/27/09,3.36,",,W",0,",,W",82,",,W",58,",,W",1,",,W",,,1,",,W",,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/28/09,5.14,",,W",0.01,",,W",68,",,W",60,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/29/09,3.8,",,W",0.21,",,W",78,",,W",62,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/30/09,2.91,",,W",0.14,",,W",79,",,W",60,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/1/09,1.79,",,W",0.96,",,W",73,",,W",57,",,W",1,",,W",1,",,W",1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/2/09,4.25,",,W",1.69,",,W",76,",,W",59,",,W",1,",,W",1,",,W",1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/4/09,7.61,",,W",0.01,",,W",80,",,W",58,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/5/09,7.61,",,W",0,",,W",80,",,W",55,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/6/09,2.91,",,W",0,",,W",83,",,W",52,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/7/09,4.03,",,W",0.51,",,W",71,",,W",56,",,W",1,",,W",1,",,W",1,",,W",,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/8/09,4.25,",,W",0.41,",,W",73,",,W",59,",,W",1,",,W",,,1,",,W",,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/9/09,5.37,",,W",0.02,",,W",70,",,W",49,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/10/09,2.46,",,W",0,",,W",78,",,W",44,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/11/09,6.49,",,W",0.3,",,W",76,",,W",48,",,W",1,",,W",,,1,",,W",,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/12/09,5.14,",,W",0.29,",,W",81,",,W",56,",,W",1,",,W",,,1,",,W",,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/14/09,3.36,",,W",0,",,W",78,",,W",49,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/15/09,6.04,",,W",0,",,W",81,",,W",50,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/17/09,3.13,",,W",0.17,",,W",88,",,W",66,",,W",1,",,W",1,",,W",1,",,W",,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/18/09,5.14,",,W",0.7,",,W",85,",,W",63,",,W",1,",,W",,,1,",,W",,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/19/09,4.03,",,W",0,",,W",82,",,W",58,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/20/09,2.01,",,W",0,",,W",82,",,W",56,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/21/09,3.58,",,W",0.97,",,W",68,",,W",64,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/22/09,2.91,",,W",0,",,W",81,",,W",62,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/23/09,4.03,",,W",0.97,",,W",78,",,W",59,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/24/09,8.05,",,W",0.72,",,W",75,",,W",63,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/25/09,5.14,",,W",0.09,",,W",84,",,W",64,",,W",1,",,W",,,1,",,W",,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/26/09,7.61,",,W",0.02,",,W",82,",,W",70,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/28/09,3.8,",,W",0,",,W",88,",,W",64,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/29/09,7.16,",,W",0,",,W",82,",,W",71,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/30/09,4.92,",,W",0.22,",,W",87,",,W",69,",,W",1,",,W",,,1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/31/09,4.47,",,W",0.26,",,W",81,",,W",63,",,W",1,",,W",1,",,W",1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/1/09,2.46,",,W",0.01,",,W",85,",,W",64,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/3/09,2.24,",,W",0.01,",,W",87,",,W",65,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/4/09,4.47,",,W",0,",,W",84,",,W",61,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/5/09,6.93,",,W",0.3,",,W",86,",,W",66,",,W",1,",,W",,,1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/6/09,2.01,",,W",0,",,W",77,",,W",60,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/7/09,4.03,",,W",0.01,",,W",80,",,W",55,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/8/09,2.46,",,W",0,",,W",77,",,W",49,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/10/09,4.7,",,W",0.02,",,W",90,",,W",69,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/11/09,2.46,",,W",0,",,W",89,",,W",68,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/13/09,3.58,",,W",0.34,",,W",67,",,W",59,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/14/09,1.57,",,W",0,",,W",84,",,W",58,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/15/09,3.8,",,W",0.01,",,W",89,",,W",59,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/16/09,3.36,",,W",0,",,W",90,",,W",63,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/17/09,4.25,",,W",0,",,W",91,",,W",68,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/18/09,5.14,",,W",0,",,W",93,",,W",63,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/19/09,4.25,",,W",0,",,W",90,",,W",70,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/20/09,3.58,",,W",0,",,W",89,",,W",65,",,W",1,",,W",1,",,W",1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/21/09,8.5,",,W",0,",,W",88,",,W",75,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/22/09,7.61,",,W",0.5,",,W",87,",,W",73,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/23/09,5.37,",,W",0.52,",,W",87,",,W",71,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/24/09,2.01,",,W",0,",,W",86,",,W",64,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/25/09,2.91,",,W",0.01,",,W",83,",,W",61,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/26/09,6.49,",,W",0.01,",,W",87,",,W",68,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/27/09,2.46,",,W",0,",,W",77,",,W",52,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/28/09,3.13,",,W",0.04,",,W",74,",,W",52,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/29/09,5.59,",,W",2.36,",,W",71,",,W",55,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/30/09,2.24,",,W",0.01,",,W",74,",,W",55,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/31/09,2.46,",,W",0,",,W",73,",,W",48,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/1/09,1.57,",,W",0.01,",,W",74,",,W",44,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/2/09,1.57,",,W",0,",,W",77,",,W",44,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/3/09,1.57,",,W",0.01,",,W",77,",,W",47,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/4/09,1.57,",,W",0,",,W",81,",,W",43,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/5/09,1.57,",,W",0,",,W",82,",,W",53,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/6/09,4.25,",,W",0,",,W",69,",,W",45,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/7/09,1.12,",,W",0,",,W",72,",,W",41,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/8/09,0.67,",,W",0,",,W",76,",,W",49,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/9/09,5.82,",,W",0,",,W",70,",,W",46,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/10/09,4.25,",,W",0.01,",,W",67,",,W",42,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/11/09,5.14,",,W",0.27,",,W",68,",,W",49,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/12/09,4.92,",,W",0.67,",,W",68,",,W",63,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/13/09,3.58,",,W",0.56,",,W",79,",,W",60,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/14/09,3.36,",,W",0,",,W",77,",,W",50,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/15/09,3.13,",,W",0.01,",,W",78,",,W",50,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/16/09,4.25,",,W",0.02,",,W",67,",,W",47,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/18/09,6.26,",,W",0.01,",,W",74,",,W",42,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/19/09,5.14,",,W",0,",,W",68,",,W",39,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/20/09,2.68,",,W",0,",,W",71,",,W",34,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/21/09,2.01,",,W",0,",,W",77,",,W",41,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/22/09,3.8,",,W",0.01,",,W",76,",,W",47,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/24/09,3.58,",,W",0,",,W",82,",,W",51,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/25/09,5.82,",,W",0,",,W",66,",,W",37,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/26/09,2.91,",,W",0,",,W",65,",,W",33,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/27/09,6.93,",,W",0.5,",,W",68,",,W",46,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/28/09,7.61,",,W",0.16,",,W",73,",,W",57,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/29/09,6.93,",,W",0.14,",,W",68,",,W",56,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/30/09,5.37,",,W",0,",,W",63,",,W",42,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/3/09,5.14,",,W",1.45,",,W",66,",,W",48,",,W",1,",,W",,,1,",,W",,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/4/09,1.57,",,W",0.02,",,W",70,",,W",51,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/5/09,5.59,",,W",0,",,W",67,",,W",48,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/6/09,4.7,",,W",0,",,W",68,",,W",46,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/7/09,10.07,",,W",0.7,",,W",72,",,W",52,",,W",1,",,W",,,1,",,W",,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/8/09,6.26,",,W",0,",,W",64,",,W",41,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/9/09,2.46,",,W",0.04,",,W",65,",,W",40,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/10/09,4.7,",,W",0.09,",,W",67,",,W",35,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/11/09,4.03,",,W",0,",,W",64,",,W",31,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/13/09,5.14,",,W",0.12,",,W",56,",,W",39,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/14/09,2.91,",,W",0,",,W",53,",,W",28,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/15/09,3.8,",,W",0.44,",,W",45,",,W",27,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/16/09,7.16,",,W",0.19,",,W",43,",,W",40,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/18/09,10.51,",,W",1.65,",,W",49,",,W",34,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/19/09,4.7,",,W",0,",,W",56,",,W",29,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/20/09,2.24,",,W",0,",,W",66,",,W",26,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/21/09,1.57,",,W",0,",,W",70,",,W",36,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/22/09,5.82,",,W",0,",,W",71,",,W",44,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/23/09,7.38,",,W",0,",,W",62,",,W",43,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/24/09,9.84,",,W",1.42,",,W",71,",,W",45,",,W",1,",,W",,,1,",,W",,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/25/09,6.49,",,W",0.08,",,W",64,",,W",41,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/26/09,1.34,",,W",0,",,W",62,",,W",32,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/27/09,2.01,",,W",0.02,",,W",53,",,W",32,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/28/09,7.61,",,W",0.85,",,W",53,",,W",49,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/30/09,2.01,",,W",0,",,W",56,",,W",38,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/31/09,11.41,",,W",0.19,",,W",71,",,W",40,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/1/09,3.13,",,W",0.02,",,W",61,",,W",35,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/2/09,4.03,",,W",0.01,",,W",53,",,W",33,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/4/09,3.58,",,W",0,",,W",53,",,W",32,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/6/09,7.38,",,W",0,",,W",50,",,W",27,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/7/09,2.68,",,W",0,",,W",50,",,W",22,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/8/09,4.25,",,W",0,",,W",69,",,W",31,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/10/09,2.68,",,W",0,",,W",66,",,W",45,",,W",,,,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/11/09,6.49,",,W",0,",,W",54,",,W",43,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/12/09,7.61,",,W",0,",,W",51,",,W",46,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/14/09,8.28,",,W",0.97,",,W",65,",,W",53,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/15/09,1.79,",,W",0.17,",,W",64,",,W",50,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/16/09,4.25,",,W",0,",,W",62,",,W",36,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/17/09,2.91,",,W",0,",,W",52,",,W",27,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/18/09,0.22,",,W",0,",,W",51,",,W",25,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/19/09,1.12,",,W",0,",,W",60,",,W",27,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/20/09,7.61,",,W",0.55,",,W",66,",,W",46,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/21/09,3.13,",,W",0,",,W",59,",,W",31,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/22/09,4.47,",,W",0,",,W",53,",,W",30,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/23/09,6.26,",,W",0.36,",,W",51,",,W",45,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/24/09,9.4,",,W",0.03,",,W",49,",,W",46,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/25/09,3.58,",,W",0.04,",,W",51,",,W",47,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/26/09,1.79,",,W",0.01,",,W",51,",,W",46,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/27/09,9.62,",,W",0.74,",,W",47,",,W",41,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/28/09,14.09,",,W",0.09,",,W",53,",,W",42,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/29/09,5.37,",,W",0,",,W",53,",,W",35,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/30/09,6.49,",,W",0.23,",,W",57,",,W",40,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/1/09,6.04,",,W",0,",,W",45,",,W",31,",,W",,,,,,,,
